Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,,
1132,20,RL,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,Mn,BLQ,[1-252],Unf,0,[521-780],[713-1068],GasA,TA,Y,SBrkr,[719-1077],0,0,[521-1040],0,0,1,0,3,1,TA,5,Typ,0,NA,NA,0,NA,0,0,NA,NA,Y,0,[1-59],0,0,0,0,NA,MnPrv,NA,0,9,2007,Oth,Abnorml,C1,93500,
233,160,RM,[1-21],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,[155-308],TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,[261-520],[357-712],GasA,TA,Y,SBrkr,[360-718],[405-606],0,[521-1040],0,0,1,1,2,1,TA,5,Typ,1,Po,Attchd,1970,Unf,1,[152-302],TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2006,WD,Normal,C1,94500,
98,20,RL,[64-84],[1-23917],Pave,NA,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1960,1960,Hip,CompShg,HdBoard,HdBoard,BrkFace,[1-154],TA,TA,CBlock,TA,TA,No,Rec,[505-756],Unf,0,[261-520],[713-1068],GasA,TA,Y,FuseF,[719-1077],0,0,[521-1040],1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1960,Fin,1,[303-453],TA,TA,P,[83-164],0,0,0,0,0,NA,NA,NA,0,5,2007,WD,Normal,C1,94750,
353,50,RL,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,Fa,Mn,LwQ,[1-252],Rec,[379-504],0,[357-712],GasA,TA,N,SBrkr,[360-718],[405-606],0,[1041-1560],0,1,1,0,3,1,TA,5,Typ,0,NA,Detchd,1940,Unf,1,[152-302],TA,Fa,Y,[1-82],0,0,0,0,0,NA,NA,NA,0,3,2008,ConLw,Normal,C1,95000,
1187,190,RL,[106-126],[1-23917],Pave,NA,IR1,Bnk,AllPub,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,3,5,1900,1970,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Fa,TA,Mn,BLQ,[253-504],Unf,0,[521-780],[713-1068],GasA,TA,Y,SBrkr,[719-1077],[607-808],0,[1561-2080],1,0,2,0,3,2,TA,7,Typ,0,NA,CarPort,1920,Unf,2,[303-453],Fa,Fa,Y,0,[60-118],0,0,0,0,NA,NA,NA,0,8,2009,WD,Abnorml,C1,95000,
515,45,RL,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Unf,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,[521-780],[713-1068],Grav,Fa,N,SBrkr,[719-1077],0,0,[521-1040],0,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1920,Unf,1,[152-302],Po,Po,Y,0,0,[112-148],0,0,0,NA,MnPrv,NA,0,6,2007,WD,Normal,C1,96500,
224,20,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,ALQ,[505-756],LwQ,[127-252],[1-260],[713-1068],GasA,Gd,Y,SBrkr,[719-1077],0,0,[521-1040],0,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1980,Unf,2,[454-604],TA,TA,Y,[165-246],0,0,0,0,0,NA,NA,NA,0,3,2009,WD,Abnorml,C1,97000,
260,20,RM,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0,TA,TA,PConc,NA,NA,NA,NA,0,NA,0,0,0,GasA,Gd,Y,FuseA,[719-1077],0,0,[521-1040],0,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1950,Unf,1,[303-453],TA,TA,Y,0,[1-59],0,0,0,0,NA,NA,NA,0,12,2008,WD,Normal,C1,97000,
211,30,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1920,1950,Gable,CompShg,Stucco,Stucco,None,0,TA,TA,CBlock,TA,TA,No,Rec,[253-504],Unf,0,[261-520],[713-1068],GasA,TA,N,FuseA,[719-1077],0,0,[521-1040],1,0,1,0,2,1,TA,5,Typ,0,NA,NA,0,NA,0,0,NA,NA,Y,0,0,[75-111],0,0,0,NA,NA,NA,0,4,2008,WD,Normal,C1,98000,
647,20,RL,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1950,1950,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,NA,NA,NA,NA,0,NA,0,0,0,GasA,Gd,Y,SBrkr,[719-1077],0,0,[1041-1560],0,0,1,0,3,1,TA,7,Min1,0,NA,Detchd,1950,Unf,2,[303-453],TA,TA,Y,0,[1-59],0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,C1,98300,
973,120,RL,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1970,1970,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,[781-1040],[713-1068],GasA,TA,Y,SBrkr,[719-1077],0,0,[521-1040],0,0,2,0,2,1,TA,5,Typ,1,TA,Attchd,1970,Unf,1,[152-302],TA,TA,Y,[1-82],0,0,0,0,0,NA,NA,NA,0,4,2010,WD,Normal,C1,99500,
122,50,RM,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1930,1950,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,[521-780],[713-1068],GasA,Gd,Y,SBrkr,[719-1077],[203-404],0,[1041-1560],0,0,1,0,3,1,TA,4,Typ,0,NA,Detchd,1970,Unf,1,[152-302],TA,TA,P,0,0,[112-148],0,0,0,NA,MnPrv,NA,0,6,2007,WD,Normal,C1,100000,
394,30,RL,0,[1-23917],Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,5,1940,1950,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,CBlock,TA,TA,No,Rec,[253-504],Unf,0,[521-780],[713-1068],GasA,TA,Y,FuseA,[719-1077],0,0,[521-1040],0,0,1,0,2,1,TA,4,Typ,2,TA,NA,0,NA,0,0,NA,NA,Y,0,0,0,0,0,0,NA,GdWo,NA,0,4,2006,WD,Abnorml,C1,100000,
838,160,RM,[1-21],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,[155-308],TA,TA,CBlock,TA,TA,No,BLQ,[253-504],Unf,0,[1-260],[357-712],GasA,TA,Y,SBrkr,[360-718],[405-606],0,[521-1040],1,0,1,1,2,1,TA,5,Typ,0,NA,Detchd,1970,Unf,1,[152-302],TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,11,2008,WD,Normal,C1,100000,
62,75,RM,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1990,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,[521-780],[357-712],GasA,TA,N,SBrkr,[360-718],[405-606],0,[1041-1560],0,0,1,0,3,1,Fa,6,Typ,0,NA,Detchd,1930,Unf,1,[152-302],TA,TA,N,0,0,[112-148],0,0,0,NA,NA,NA,0,3,2007,WD,Normal,C1,101000,
1233,90,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1960,1960,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,0,GasA,TA,Y,SBrkr,[1078-1436],0,0,[1041-1560],0,0,2,0,2,2,TA,6,Typ,0,NA,CarPort,1960,Unf,2,[454-604],TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,3,2007,WD,Normal,C1,101800,
772,20,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,Fa,Fa,No,LwQ,[757-1008],Unf,0,0,[713-1068],GasA,TA,Y,FuseF,[1078-1436],0,0,[1041-1560],0,0,1,0,2,1,TA,6,Typ,0,NA,Detchd,1950,Unf,2,[303-453],TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2006,COD,Normal,C1,102000,
1136,30,RM,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,[781-1040],[713-1068],GasA,TA,N,SBrkr,[719-1077],0,0,[521-1040],0,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1920,Unf,1,[152-302],TA,TA,Y,0,[119-177],0,0,0,0,NA,NA,NA,0,5,2007,WD,Normal,C1,102000,
712,50,C (all),[64-84],[1-23917],Pave,Pave,Reg,HLS,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,Stone,TA,TA,Mn,Unf,0,Unf,0,[781-1040],[713-1068],GasA,Gd,Y,SBrkr,[719-1077],[203-404],0,[1041-1560],0,0,1,0,2,1,TA,7,Typ,0,NA,Detchd,1960,RFn,1,[303-453],TA,TA,N,[1-82],0,[75-111],0,0,0,NA,NA,NA,0,1,2010,WD,Abnorml,C1,102776,
672,70,RH,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,6,6,1920,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Gd,BrkTil,TA,TA,No,BLQ,[505-756],Unf,0,[1-260],[357-712],GasA,TA,N,SBrkr,[360-718],[607-808],0,[1041-1560],1,0,2,0,3,1,TA,6,Typ,0,NA,Detchd,1930,Unf,1,[152-302],TA,TA,Y,[83-164],0,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,C1,103600,
1186,50,RL,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1920,1950,Gable,CompShg,AsbShng,AsbShng,None,0,TA,Gd,BrkTil,TA,TA,No,BLQ,[253-504],Unf,0,[261-520],[713-1068],GasA,Gd,Y,SBrkr,[719-1077],[203-404],0,[1041-1560],1,0,1,0,4,1,TA,7,Typ,0,NA,Attchd,1960,Unf,1,[303-453],TA,TA,Y,0,0,[223-259],0,0,0,NA,NA,NA,0,3,2006,WD,Normal,C1,104900,
1371,50,RL,[85-105],[1-23917],Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,CBlock,CBlock,None,0,Fa,TA,PConc,TA,TA,No,ALQ,[253-504],Rec,[1-126],[261-520],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],[405-606],0,[1041-1560],0,0,1,0,2,1,TA,6,Typ,0,NA,Detchd,1960,Fin,1,[303-453],TA,TA,Y,0,0,[186-222],0,0,0,NA,NA,NA,0,10,2009,WD,Normal,C1,105000,
1385,50,RL,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1930,1950,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,BrkTil,TA,TA,Mn,Rec,[1-252],Unf,0,[261-520],[357-712],GasA,TA,Y,SBrkr,[360-718],[405-606],0,[1041-1560],0,0,1,0,2,1,TA,6,Typ,0,NA,Detchd,1930,Unf,1,[152-302],TA,TA,P,0,0,0,0,0,0,NA,MnPrv,NA,0,10,2009,WD,Normal,C1,105000,
1405,50,RL,[43-63],[1-23917],Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,3,4,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,[521-780],[357-712],GasA,TA,Y,SBrkr,[360-718],[405-606],0,[1041-1560],0,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1990,Unf,3,[907-1057],TA,TA,Y,[165-246],0,[149-185],0,0,0,NA,MnPrv,NA,0,1,2006,WD,Family,C1,105000,
228,160,RM,[1-21],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,[1-154],TA,TA,CBlock,TA,TA,No,Rec,[253-504],Unf,0,[1-260],[357-712],GasA,TA,Y,SBrkr,[360-718],[405-606],0,[521-1040],0,0,1,1,2,1,TA,5,Typ,0,NA,Detchd,1980,Unf,1,[152-302],TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,9,2008,WD,Normal,C1,106000,
810,75,RM,[85-105],[1-23917],Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1890,1960,Hip,CompShg,AsbShng,AsbShng,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,[781-1040],[713-1068],GasA,TA,N,FuseA,[719-1077],[1011-1212],0,[2081-2600],0,0,2,0,2,3,TA,11,Typ,0,NA,Detchd,1910,Unf,2,[303-453],Fa,Po,N,[1-82],[119-177],0,0,0,0,NA,MnPrv,NA,0,11,2009,WD,Normal,C1,106000,
1105,160,RM,[22-42],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,[155-308],TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,[521-780],[357-712],GasA,TA,Y,SBrkr,[360-718],[607-808],0,[1041-1560],0,0,2,1,3,1,TA,6,Typ,0,NA,Detchd,1970,Unf,2,[303-453],TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2007,WD,Normal,C1,106000,
521,190,RL,[43-63],[1-23917],Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,7,1900,2000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,NA,NA,NA,NA,0,NA,0,0,0,GasA,TA,N,FuseA,[360-718],[405-606],0,[1041-1560],0,0,2,0,3,2,TA,7,Typ,0,NA,NA,0,NA,0,0,NA,NA,N,[165-246],[60-118],[186-222],0,0,0,NA,NA,NA,0,8,2008,WD,Normal,C1,106250,
897,30,RM,[43-63],[1-23917],Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,ALQ,[253-504],Unf,0,[521-780],[713-1068],GasA,Ex,N,SBrkr,[719-1077],0,0,[521-1040],0,0,1,0,2,1,TA,6,Typ,0,NA,Detchd,1930,Unf,1,[303-453],TA,TA,Y,0,[1-59],0,0,0,0,NA,NA,NA,0,4,2006,WD,Abnorml,C2,106500,
218,70,RM,[43-63],[1-23917],Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,[521-780],[357-712],GasA,Fa,N,SBrkr,[719-1077],[405-606],0,[1041-1560],0,0,1,0,3,1,TA,8,Typ,0,NA,Detchd,1940,Unf,1,[152-302],TA,TA,Y,0,[119-177],[38-74],0,0,0,NA,NA,NA,0,9,2006,WD,Family,C2,107000,
773,80,RL,[85-105],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,5,1970,1970,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,[253-504],BLQ,[127-252],[261-520],[713-1068],GasA,TA,Y,SBrkr,[1078-1436],0,0,[1041-1560],1,0,1,0,3,1,TA,6,Typ,1,TA,Detchd,1970,Unf,2,[605-755],TA,TA,Y,[83-164],0,0,0,0,0,NA,MnPrv,NA,0,3,2010,WD,Abnorml,C2,107000,
75,50,RM,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,6,1910,1950,Gambrel,CompShg,VinylSd,VinylSd,None,0,Gd,Gd,CBlock,Fa,TA,No,Unf,0,Unf,0,[781-1040],[713-1068],GasA,Gd,N,SBrkr,[719-1077],[607-808],0,[1561-2080],0,0,2,0,3,2,TA,8,Typ,0,NA,Detchd,1910,Unf,1,[303-453],TA,TA,Y,0,0,[186-222],0,0,0,NA,NA,NA,0,5,2010,WD,Normal,C2,107400,
1293,70,RM,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,1890,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,Stone,TA,TA,No,Unf,0,Unf,0,[781-1040],[713-1068],GasA,TA,N,SBrkr,[1078-1436],[809-1010],0,[2081-2600],0,0,2,0,4,2,TA,11,Min2,0,NA,Attchd,1980,RFn,1,[303-453],TA,TA,Y,0,[237-295],0,0,0,0,NA,NA,NA,0,12,2009,WD,Normal,C2,107500,
403,30,RL,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1940,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,[521-780],[357-712],GasA,Ex,Y,SBrkr,[360-718],0,0,[521-1040],0,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1940,Unf,1,[152-302],TA,TA,N,[165-246],0,0,0,0,0,NA,GdPrv,NA,0,8,2008,WD,Normal,C2,108000,
554,20,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,4,5,1940,2000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,NA,NA,NA,NA,0,NA,0,0,0,GasA,Ex,Y,SBrkr,[1078-1436],0,0,[1041-1560],0,0,2,0,2,1,Gd,5,Typ,0,NA,Detchd,2000,Fin,2,[454-604],TA,TA,N,0,[60-118],0,0,0,0,NA,MnPrv,NA,0,5,2009,WD,Normal,C2,108000,
558,50,C (all),[43-63],[1-23917],Pave,NA,Reg,Low,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,[505-756],Unf,0,0,[357-712],GasA,Gd,Y,SBrkr,[719-1077],[405-606],0,[1041-1560],0,0,1,1,3,1,TA,7,Typ,0,NA,CarPort,1990,Unf,1,[454-604],TA,TA,Y,0,[1-59],[112-148],0,0,0,NA,NA,NA,0,9,2006,COD,Normal,C2,108000,
563,30,RL,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1940,1960,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,[253-504],Unf,0,[521-780],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],0,0,[521-1040],1,0,1,0,3,1,TA,6,Typ,1,Gd,NA,0,NA,0,0,NA,NA,Y,[83-164],0,0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,C2,108000,
652,70,RL,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,Mn,Unf,0,Unf,0,[521-780],[713-1068],GasA,TA,Y,SBrkr,[719-1077],[607-808],0,[1041-1560],1,0,1,0,4,1,TA,7,Typ,1,Gd,Detchd,1940,Unf,1,[152-302],Fa,Po,P,[83-164],0,0,0,0,0,NA,MnPrv,NA,0,10,2009,WD,Normal,C2,108000,
694,30,RL,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1960,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,[1041-1300],[1069-1424],GasA,Ex,Y,SBrkr,[719-1077],0,0,[1041-1560],0,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1960,Unf,1,[303-453],TA,TA,Y,0,0,[112-148],0,0,0,NA,NA,NA,0,12,2006,WD,Abnorml,C2,108480,
1346,30,RM,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,TA,No,ALQ,[1-252],Unf,0,[521-780],[713-1068],GasA,Gd,Y,FuseA,[719-1077],0,0,[521-1040],0,0,1,0,2,1,Fa,5,Typ,0,NA,Detchd,1990,Unf,1,[303-453],TA,TA,Y,0,0,[149-185],0,0,0,NA,NA,NA,0,7,2007,WD,Normal,C2,108500,
39,20,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,TA,TA,No,GLQ,[505-756],Unf,0,[261-520],[713-1068],GasA,TA,Y,SBrkr,[719-1077],0,0,[1041-1560],1,0,1,0,3,1,Gd,5,Typ,0,NA,Detchd,1950,Unf,1,[152-302],TA,TA,Y,0,[1-59],0,0,0,0,NA,NA,NA,0,1,2010,WD,Abnorml,C2,109000,
827,45,RM,[43-63],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,ALQ,[757-1008],Unf,0,0,[713-1068],GasA,Gd,Y,SBrkr,[719-1077],0,0,[521-1040],1,0,1,0,2,1,Gd,5,Typ,0,NA,NA,0,NA,0,0,NA,NA,Y,0,0,[112-148],0,0,0,NA,NA,NA,0,5,2008,WD,Normal,C2,109500,
802,30,RM,[22-42],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1910,1990,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,[1-252],Unf,0,[781-1040],[1069-1424],GasA,Ex,Y,FuseA,[1078-1436],0,0,[1041-1560],1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1950,Unf,2,[303-453],TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2007,WD,Normal,C2,109900,
53,90,RM,[106-126],[1-23917],Grvl,NA,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,[1-252],GLQ,[631-756],0,[713-1068],GasA,TA,N,SBrkr,[719-1077],0,0,[521-1040],1,0,1,0,2,1,TA,5,Typ,0,NA,CarPort,1960,Unf,2,[454-604],TA,TA,Y,[83-164],0,0,0,0,0,NA,NA,NA,0,5,2010,WD,Normal,C2,110000,
80,50,RM,[43-63],[1-23917],Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,[261-520],[357-712],GasA,Gd,Y,SBrkr,[360-718],[405-606],0,[1041-1560],0,0,1,1,2,1,TA,5,Typ,0,NA,Detchd,1960,Unf,2,[303-453],TA,TA,Y,[1-82],0,[112-148],0,0,0,NA,MnPrv,NA,0,5,2009,WD,Normal,C2,110000,
595,20,RL,[85-105],[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1970,1970,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,[781-1040],[713-1068],GasA,TA,Y,SBrkr,[719-1077],0,0,[521-1040],0,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1980,Unf,1,[152-302],TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,4,2008,WD,Normal,C2,110000,
979,20,RL,[64-84],[1-23917],Pave,NA,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,[505-756],Unf,0,[261-520],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],0,0,[521-1040],0,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1990,Unf,2,[303-453],TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2007,WD,Abnorml,C2,110000,
